MSSubClass	MSZoning	LotFrontage	LotArea	LotShape	LotConfig	Neighborhood	Condition1	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtUnfSF	TotalBsmtSF	HeatingQC	CentralAir	Electrical	X1stFlrSF	X2ndFlrSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenQual	TotRmsAbvGrd	Fireplaces	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	PavedDrive	MoSold	YrSold	SaleType	SaleCondition	ExteriorFirst	BsmtUnfSf	BathToRoom	SalePrice
60	RL	4.0943445622	9.0024548231	IR1	Inside	Gilbert	RRAn	1Fam	2Story	6	5	2000	2000	Gable	VinylSd	BrkFace	2.7725887222	TA	TA	PConc	Gd	No	Unf	4.7874917428	982	6.8895913084	Ex	Y	SBrkr	6.9147308927	6.6758232216	7.4955419439	0	0	2	1	3	TA	7	1	Attchd	2000	Fin	2	6.1377270541	Y	6	2009	WD	Normal	VinylSd	6.8895913084	1	12.0951410848
50	RL	3.9120230054	8.5171931914	Reg	Inside	SWISU	Norm	1Fam	1.5Fin	5	6	1924	1950	Gable	Wd Sdng	None	0	TA	TA	BrkTil	TA	No	LwQ	5.3844950628	808	6.9334230257	TA	Y	SBrkr	6.9334230257	6.4997870407	7.4330753489	0	0	2	0	3	Gd	6	1	Detchd	1924	Unf	1	5.730099783	Y	5	2010	WD	Normal	BrkFace	6.6945620585	0.6666666667	11.7519423654
20	FV	4.0943445622	8.881836305	Reg	Inside	Somerst	Norm	1Fam	1Story	7	5	2006	2006	Gable	VinylSd	None	3.6375861597	Gd	TA	PConc	Gd	No	Unf	2.7725887222	1293	7.1647203788	Ex	Y	SBrkr	7.1708884785	0	7.1708884785	1	0	2	0	2	Gd	5	1	Attchd	2006	RFn	2	6.3491389914	Y	8	2006	New	Partial	VinylSd	7.1647203788	1.5	12.1428665696
60	RL	4.3694478525	9.1318381438	IR1	Inside	CollgCr	Norm	1Fam	2Story	7	5	2006	2006	Gable	VinylSd	None	6.0684255882	Gd	TA	PConc	Gd	Av	Unf	3.5835189385	939	6.8448154792	Ex	Y	SBrkr	6.8448154792	6.7546040995	7.4938738868	0	0	2	1	3	Gd	8	0	Attchd	2006	RFn	2	6.4599044544	Y	4	2007	WD	Normal	VinylSd	6.8448154792	1	12.2713921117
45	RH	4.0943445622	9.1049798563	Reg	Corner	SawyerW	Norm	1Fam	1.5Unf	6	3	1928	1950	Gable	Wd Sdng	None	6.3969296552	TA	TA	BrkTil	Fa	No	Unf	4.7095302013	784	6.6644090204	TA	N	FuseA	6.6644090204	0	6.6644090204	0	0	1	0	2	TA	5	0	Detchd	1950	Unf	2	5.8861040315	N	10	2009	WD	Normal	Wd Sdng	6.6644090204	0.5	11.2384886193
60	RL	4.189654742	10.8800640253	IR2	Corner	ClearCr	Feedr	1Fam	2Story	6	5	1992	1992	Gable	HdBoard	None	3.6888794541	Gd	TA	PConc	Gd	Av	GLQ	6.8926416412	595	7.365180126	Ex	Y	SBrkr	6.9837899653	6.7730803757	7.5771219309	1	0	2	1	3	Gd	9	2	Attchd	1992	Fin	2	6.2166061011	Y	6	2007	WD	Normal	HdBoard	6.3885614055	1.3333333333	12.3883942023
120	RL	3.7612001157	8.0652652089	Reg	Inside	Blmngtn	Norm	TwnhsE	1Story	8	5	2004	2005	Gable	VinylSd	BrkFace	2.7725887222	Gd	TA	PConc	Gd	No	GLQ	3.1780538303	1232	7.135687347	Ex	Y	SBrkr	7.1459844677	0	7.1459844677	0	0	2	0	2	Gd	6	1	Attchd	2004	Fin	2	6.0637852087	Y	4	2010	WD	Normal	VinylSd	7.1163941441	1	12.165250651
50	RL	4.0604430105	9.037176753	Reg	FR2	Edwards	Feedr	1Fam	1.5Fin	5	3	1910	1996	Gambrel	VinylSd	None	5.8406416574	TA	Fa	PConc	TA	No	Unf	4.7535901911	658	6.4892049313	TA	Y	SBrkr	6.4892049313	6.2653012127	7.0766538154	0	0	1	0	5	TA	8	0	Detchd	1985	Unf	0	6.0867747269	N	5	2006	WD	AdjLand	Wd Sdng	6.4892049313	0.2	11.3022044337
80	RL	4.276666119	8.881836305	Reg	Inside	Edwards	Norm	1Fam	SLvl	6	6	1976	1976	Hip	MetalSd	BrkFace	5.5412635452	TA	TA	CBlock	TA	Av	ALQ	6.4473058625	410	6.9479370686	Ex	Y	SBrkr	7.0255383146	0	7.0255383146	1	0	1	0	3	TA	6	1	Detchd	1977	Unf	1	5.8636311756	Y	10	2009	WD	Abnorml	MetalSd	6.0161571597	0.6666666667	11.7360690163
20	RL	4.5325994932	9.1465482389	IR1	CulDSac	CollgCr	Norm	1Fam	1Story	7	5	1999	2000	Gable	VinylSd	BrkFace	4.8283137373	Gd	TA	PConc	Gd	No	Unf	0.6931471806	1468	7.2916562092	Ex	Y	SBrkr	7.2991214627	0	7.2991214627	0	0	2	0	3	Gd	6	0	Attchd	1999	RFn	2	6.3578422665	Y	7	2008	WD	Normal	VinylSd	7.2916562092	0.6666666667	12.160028707
60	RL	4.5643481915	9.4314017571	Reg	Inside	NridgHt	Norm	1Fam	2Story	10	5	2007	2008	Gable	VinylSd	Stone	5.6058020663	Ex	TA	PConc	Ex	Av	GLQ	7.1546153569	402	7.4277388405	Ex	Y	SBrkr	7.4627891574	6.3801225369	7.7544815475	1	0	2	1	3	Ex	9	1	BuiltIn	2008	Fin	3	6.7405193596	Y	8	2008	New	Partial	VinylSd	5.9964520886	1.3333333333	12.9621946253
50	RL	3.9120230054	9.0365820458	Reg	Inside	Edwards	Norm	1Fam	1.5Fin	5	8	1900	1950	Gable	MetalSd	None	5.1474944768	TA	TA	BrkTil	TA	No	Rec	5.4847969335	229	6.7580945044	Ex	Y	SBrkr	6.867974409	6.0063531596	7.2203738367	1	0	1	0	4	TA	7	0	Detchd	1978	Unf	1	5.9506425526	Y	4	2008	WD	Normal	MetalSd	5.4337220036	0.5	11.6868787721
60	RL	4.262679877	9.4099286637	IR1	CulDSac	Mitchel	Norm	1Fam	2Story	6	5	2001	2002	Gable	VinylSd	None	4.9052747784	TA	TA	PConc	Ex	No	ALQ	6.5366915976	114	6.6895992692	Ex	Y	SBrkr	6.6895992692	7.0535857272	7.5812098262	1	0	2	1	3	Gd	7	1	BuiltIn	2001	Fin	2	6.3279367837	Y	6	2009	WD	Normal	VinylSd	4.7361984484	1.3333333333	12.2783933071
20	RL	4.0943445622	9.0286985841	IR1	Inside	NAmes	Norm	1Fam	1Story	5	7	1959	1959	Gable	MetalSd	None	5.7430031878	TA	TA	Slab	TA	No	Unf	5.8861040315	0	6.7615727688	TA	Y	SBrkr	6.782192056	0	6.782192056	0	0	1	0	3	TA	5	0	Attchd	1959	RFn	1	5.6835797673	Y	7	2007	WD	Normal	MetalSd	6.0867747269	0.3333333333	11.5759002641
30	RL	4.0943445622	8.9154322544	Reg	Corner	BrkSide	Feedr	1Fam	1Story	4	5	1941	1950	Gable	Wd Shng	None	5.0751738152	TA	TA	CBlock	TA	No	Rec	5.5834963088	522	6.6694980899	TA	Y	FuseA	6.6694980899	0	6.6694980899	0	0	1	0	2	TA	4	2	Detchd	1974	Unf	0	6.2265366693	Y	4	2006	WD	Abnorml	WdShing	6.2576675879	0.5	11.512925465
50	RL	4.0943445622	9.223651386	Reg	Inside	OldTown	Norm	1Fam	1.5Fin	5	6	1940	1950	Gable	MetalSd	None	6.3403593037	TA	TA	CBlock	TA	No	Unf	4.7535901911	735	6.5998704992	Gd	Y	FuseA	6.5998704992	5.7004435734	6.9411900551	0	0	1	0	2	TA	5	0	Detchd	1940	Unf	1	5.4806389233	Y	7	2007	WD	Normal	MetalSd	6.5998704992	0.5	11.5991031612
20	RL	4.2195077052	9.1664929722	Reg	Inside	Edwards	Norm	1Fam	1Story	5	6	1956	1956	Gable	Wd Sdng	None	5.1929568509	TA	TA	CBlock	TA	Av	BLQ	6.6052979209	405	7.0422861719	TA	Y	SBrkr	7.0422861719	0	7.0422861719	1	0	1	0	3	TA	6	0	Attchd	1956	Unf	1	6.3902406671	Y	6	2010	WD	Normal	Wd Sdng	6.0038870671	0.6666666667	11.7675676833
20	RL	4.0943445622	8.881836305	Reg	Inside	CollgCr	Norm	1Fam	1Story	5	5	1972	1972	Hip	MetalSd	None	3.8286413965	TA	TA	CBlock	TA	Av	Rec	6.6554403504	117	6.7957057752	TA	Y	SBrkr	6.7957057752	0	6.7957057752	0	0	1	0	2	TA	6	0	Detchd	1985	RFn	2	6.3969296552	Y	9	2009	WD	Normal	MetalSd	4.7621739348	0.5	11.7199396344
60	RL	4.2341065046	8.9345868704	Reg	Inside	NAmes	PosN	1Fam	2Story	5	5	1962	1962	Gable	VinylSd	BrkFace	5.6629604801	TA	TA	CBlock	TA	No	ALQ	6.2915691396	324	6.7615727688	TA	Y	SBrkr	6.7753660909	6.8416154765	7.5021864866	0	0	2	0	4	TA	8	1	Attchd	1962	RFn	1	5.5759491031	Y	7	2007	WD	Normal	VinylSd	5.7807435158	0.5	12.0406082058
30	RM	4.0943445622	9.101306451	Reg	Corner	IDOTRR	Norm	1Fam	1Story	5	2	1920	1950	Gable	MetalSd	None	6.0753460311	TA	Fa	BrkTil	Fa	No	Unf	4.5432947823	961	6.867974409	Gd	Y	Mix	6.9819346772	0	6.9819346772	0	0	1	0	2	TA	6	0	Detchd	1920	Unf	1	5.8230458955	N	11	2007	WD	Abnorml	MetalSd	6.867974409	0.5	11.1124478984
60	FV	4.1743872699	9.0027010072	Reg	Inside	Somerst	Norm	1Fam	2Story	7	5	2006	2007	Gable	CmentBd	Stone	4.605170186	Gd	TA	PConc	Gd	No	GLQ	6.6995003402	280	6.9957661563	Ex	Y	SBrkr	7.0139154748	6.0822189104	7.3460102099	1	0	2	0	2	Gd	7	0	Attchd	2007	Fin	2	6.0822189104	Y	10	2009	WD	Normal	CemntBd	5.6347896032	1.5	12.3925522125
120	RL	3.6375861597	9.6133357662	IR2	Inside	Veenker	Norm	TwnhsE	1Story	8	5	1996	1996	Gable	BrkFace	None	4.8828019226	Gd	TA	PConc	Gd	No	GLQ	6.6669567924	474	7.1388669999	Ex	Y	SBrkr	7.1608459067	0	7.1608459067	1	0	1	1	1	Ex	4	2	Attchd	1996	Fin	2	6.2146080984	Y	12	2008	WD	Normal	BrkFace	6.1612073217	3	12.4110522262
20	RL	4.1743872699	9.0787499516	IR1	Inside	CollgCr	Norm	1Fam	1Story	7	5	2005	2005	Gable	VinylSd	None	4.7874917428	Gd	TA	PConc	Gd	Av	GLQ	3.1780538303	1286	7.1777824162	Ex	Y	SBrkr	7.1777824162	0	7.1777824162	0	0	2	0	3	Gd	6	1	Attchd	2005	Fin	2	5.9914645471	Y	7	2006	New	Partial	VinylSd	7.1592919048	0.6666666667	12.013640145
30	RL	4.0943445622	9.2301429993	Reg	Inside	Sawyer	Norm	1Fam	1Story	5	8	1940	1997	Gable	Wd Sdng	None	5.7430031878	TA	TA	PConc	TA	No	Unf	4.6443908991	672	6.5102583405	Ex	Y	SBrkr	6.5102583405	0	6.5102583405	0	0	1	0	2	TA	4	0	Detchd	1940	Unf	1	5.4806389233	N	8	2008	WD	Normal	Wd Sdng	6.5102583405	0.5	11.5898865061
60	RL	4.5325994932	9.4001339436	Reg	Corner	NoRidge	Norm	1Fam	2Story	8	5	1998	1998	Hip	VinylSd	BrkFace	6.4769723629	Gd	TA	PConc	Gd	No	Unf	6.5778613577	1141	7.0396603499	Gd	Y	SBrkr	7.060476366	7.0012456221	7.7244466456	0	0	2	1	4	Gd	10	1	BuiltIn	1998	Fin	2	6.0402547113	Y	7	2006	WD	Abnorml	VinylSd	7.0396603499	0.75	12.4607148639
60	RL	4.4426512565	9.2460935417	IR1	Inside	Gilbert	Norm	1Fam	2Story	6	5	1995	1996	Gable	MetalSd	None	5.6629604801	TA	TA	PConc	Gd	No	Unf	5.2040066871	806	6.6920837425	Gd	Y	SBrkr	6.6920837425	6.6411821697	7.360103973	0	0	2	1	3	TA	7	1	BuiltIn	1995	Fin	2	5.9215784196	Y	5	2007	WD	Normal	MetalSd	6.6920837425	1	12.0317192584
20	RL	4.3820266347	9.2094399667	IR1	Corner	Sawyer	Feedr	1Fam	1Story	4	4	1976	1993	Gable	Plywood	None	5.8348107371	TA	TA	CBlock	TA	No	BLQ	7.0175061429	165	7.1553963019	Ex	Y	SBrkr	7.3901814282	0	7.3901814282	1	0	2	0	3	TA	8	1	Attchd	1993	Unf	2	6.1944053911	Y	6	2009	WD	Normal	Plywood	5.1059454739	1	11.9183905731
50	RL	3.9318256327	9.2572239579	Reg	Inside	SWISU	Norm	1Fam	1.5Fin	6	5	1936	1950	Gable	MetalSd	None	5.5645204073	TA	TA	BrkTil	TA	No	Unf	5.4116460519	1064	6.9697906699	Ex	Y	FuseA	7.0613343669	0	7.4018415787	0	0	1	0	3	TA	6	0	Detchd	1936	Unf	1	5.4806389233	Y	3	2008	WD	Normal	MetalSd	6.9697906699	0.3333333333	11.6526874073
70	RL	4.1431347264	9.6534865471	Reg	Inside	Crawfor	Norm	1Fam	2Story	6	7	1915	1976	Gable	Plywood	None	5.5294290875	TA	TA	BrkTil	Gd	No	Unf	5.3936275464	840	6.7334018918	Ex	Y	SBrkr	6.7334018918	6.7334018918	7.4265490724	0	0	2	0	4	TA	8	0	Attchd	1960	Unf	1	5.730099783	Y	3	2008	WD	Normal	Wd Sdng	6.7334018918	0.5	12.0839050116
60	RL	4.6913478822	9.5577525486	Reg	Corner	NridgHt	Norm	1Fam	2Story	7	5	2006	2006	Gable	VinylSd	BrkFace	5.8579331545	Gd	TA	PConc	Ex	No	Unf	3.5835189385	1063	6.9688503783	Ex	Y	SBrkr	6.9763480704	7.0039741367	7.6834036811	0	0	2	1	3	Gd	9	1	Attchd	2006	RFn	3	6.8532990932	Y	8	2007	New	Partial	VinylSd	6.9688503783	1	12.5425448822
60	FV	4.4426512565	9.2873014131	Reg	Inside	Somerst	Norm	1Fam	2Story	8	5	2007	2008	Gable	VinylSd	Stone	4.605170186	Gd	TA	PConc	Ex	No	GLQ	6.6707663208	245	6.9411900551	Ex	Y	SBrkr	6.9565454432	6.935370446	7.6391611717	1	0	2	1	3	Ex	8	1	Attchd	2008	Fin	3	6.7286286131	Y	4	2008	New	Partial	VinylSd	5.5012582105	1.3333333333	12.735965332
20	RL	4.2195077052	9.1664929722	Reg	Inside	Edwards	Norm	1Fam	1Story	5	3	1958	1958	Gable	Brk Cmn	None	5.3471075307	TA	Fa	CBlock	TA	No	Unf	6.1841488909	1276	7.1514854639	TA	Y	FuseA	7.1514854639	0	7.1514854639	0	0	1	0	3	TA	5	0	Attchd	1958	Unf	1	5.8579331545	Y	6	2009	COD	Abnorml	BrkComm	7.1514854639	0.3333333333	11.0020998412
190	RL	4.605170186	10.4530530046	Reg	Inside	Gilbert	Norm	2fmCon	1Story	5	5	1955	1955	Hip	Wd Sdng	None	5.0172798368	TA	TA	CBlock	TA	Mn	Rec	6.9622434643	0	6.9622434643	TA	N	SBrkr	6.9622434643	0	6.9622434643	1	0	1	0	3	TA	5	0	Attchd	1955	Fin	2	6.3491389914	Y	1	2006	WD	Normal	Wd Sdng	3.9120230054	0.6666666667	11.8844890214
20	FV	4.0775374439	8.3900414058	IR2	Inside	Somerst	Norm	1Fam	1Story	7	5	2009	2009	Gable	MetalSd	Stone	6.0684255882	Ex	TA	PConc	Ex	Av	GLQ	6.3595738687	892	7.2930176798	Ex	Y	SBrkr	7.2984451015	0	7.2984451015	1	0	2	1	2	Gd	7	1	Attchd	2009	Fin	2	6.1820849067	Y	6	2010	New	Partial	MetalSd	6.7934661326	2	12.3104326609
30	RM	4.0253516907	9.100525506	Reg	Inside	OldTown	Artery	1Fam	1Story	5	6	1927	1950	Gable	Wd Shng	None	5.6629604801	TA	TA	CBlock	TA	No	Unf	4.5432947823	1008	6.9157234486	Gd	Y	FuseA	6.935370446	0	6.935370446	0	0	1	0	2	TA	5	1	Detchd	1927	Unf	2	5.8861040315	Y	3	2010	WD	Normal	WdShing	6.9157234486	0.5	11.6526874073
60	RL	4.0775374439	9.3261659375	IR2	CulDSac	SawyerW	Norm	1Fam	2Story	7	5	1993	1993	Gable	VinylSd	None	5.8406416574	Gd	TA	PConc	Gd	No	BLQ	3.9120230054	499	6.9847163201	Ex	Y	SBrkr	6.9847163201	6.924612396	7.6482630309	0	1	2	1	3	Gd	9	1	Attchd	1993	Unf	3	6.5191472879	Y	12	2008	WD	Normal	VinylSd	6.2126060958	1.3333333333	12.3371009079
20	RL	4.2904594411	9.0936941899	IR1	Inside	Gilbert	Norm	1Fam	1Story	7	5	2007	2007	Gable	VinylSd	None	5.3471075307	Gd	TA	PConc	Gd	Av	GLQ	3.1780538303	1316	7.2004248929	Ex	Y	SBrkr	7.2004248929	0	7.2004248929	0	0	2	0	3	Gd	6	0	Attchd	2007	Fin	2	5.9814142113	Y	8	2007	New	Partial	VinylSd	7.1823521119	0.6666666667	12.1069923678
60	RL	4.3040650932	8.9675041873	Reg	Inside	Sawyer	Norm	1Fam	2Story	6	7	1978	1978	Hip	HdBoard	BrkFace	5.313205979	TA	TA	CBlock	TA	No	ALQ	5.342334252	463	6.5102583405	TA	Y	SBrkr	6.5102583405	6.5903010482	7.2442275156	0	0	1	1	3	TA	6	1	Attchd	1978	Fin	2	6.0867747269	Y	3	2006	WD	Normal	HdBoard	6.1377270541	0.6666666667	11.9150516718
70	RL	4.4543472963	10.0177086966	IR1	Inside	Crawfor	Feedr	1Fam	2Story	6	6	1918	1950	Hip	Stucco	None	0	TA	TA	BrkTil	Gd	No	BLQ	7.0282014321	242	7.2225660188	TA	N	FuseA	7.2225660188	7.1340937212	7.8724551501	1	0	2	1	4	TA	10	1	Detchd	1918	Unf	3	6.7615727688	N	11	2007	WD	Normal	Wd Sdng	5.4889377262	1	12.3842188309
50	RL	4.0943445622	9.006999448	Reg	Inside	Edwards	Norm	1Fam	1.5Fin	5	6	1940	1950	Gable	MetalSd	None	5.2781146592	TA	TA	BrkTil	TA	No	ALQ	5.7430031878	444	6.6280413762	Fa	N	FuseF	6.6280413762	5.9348941956	7.0335064843	1	0	1	1	3	TA	7	0	Detchd	1940	Unf	1	5.4806389233	P	4	2007	WD	AdjLand	MetalSd	6.0958245624	1	11.7440371859
20	RL	4.1743872699	9.0419217204	Reg	Inside	NAmes	Norm	1Fam	1Story	5	6	1968	1968	Gable	VinylSd	None	4.9698132996	TA	TA	CBlock	TA	No	BLQ	6.6528630294	281	6.9622434643	Ex	Y	SBrkr	6.9622434643	0	6.9622434643	1	0	1	0	3	TA	6	1	Attchd	1968	Unf	1	5.7170277014	Y	7	2010	WD	Normal	VinylSd	5.6383546693	0.6666666667	11.8635823366
90	RM	4.3567088267	8.8622003305	Reg	Inside	Mitchel	Norm	Duplex	SFoyer	7	5	1997	1998	Gable	VinylSd	BrkFace	5.2983173665	TA	Gd	PConc	Gd	Gd	GLQ	7.1770187659	35	7.2034055211	Ex	Y	SBrkr	7.2034055211	0	7.2034055211	2	0	2	0	2	TA	8	0	Attchd	1997	Fin	4	6.6644090204	Y	11	2008	WD	Alloca	VinylSd	3.5553480615	2	12.2370866991
20	RL	4.4426512565	9.7192641885	IR1	FR2	NWAmes	Norm	1Fam	1Story	6	7	1977	2000	Gable	CmentBd	Stone	4.836281907	Gd	TA	CBlock	Gd	No	ALQ	7.1276936993	356	7.3790081276	Gd	Y	SBrkr	7.3790081276	0	7.3790081276	0	1	2	0	3	Gd	8	1	Attchd	1977	Fin	2	6.2709884319	Y	6	2009	WD	Normal	CemntBd	5.8749307309	1	12.2783933071
20	RL	4.605170186	9.9873690365	Reg	Inside	Mitchel	Artery	1Fam	1Story	5	5	1954	1954	Hip	HdBoard	None	5.6629604801	TA	TA	CBlock	TA	No	Unf	5.1239639794	988	6.8956826977	Ex	Y	FuseA	6.8956826977	0	6.8956826977	0	0	1	0	2	TA	4	0	Attchd	1954	RFn	2	6.2538288116	N	2	2008	WD	Normal	HdBoard	6.8956826977	0.5	11.6351430977
60	RL	4.3820266347	9.126958763	Reg	Inside	NoRidge	Norm	1Fam	2Story	8	5	1998	1998	Gable	VinylSd	BrkFace	6.1590953885	Gd	TA	PConc	Gd	No	GLQ	6.8936563546	484	7.2930176798	Gd	Y	SBrkr	7.2930176798	7.0561752841	7.8747391252	1	0	2	1	4	Gd	8	1	Attchd	1998	Fin	3	6.5453496603	Y	6	2008	WD	Normal	VinylSd	6.1820849067	1	12.6603279178
20	RL	4.276666119	9.1049798563	Reg	Inside	NAmes	Norm	1Fam	1Story	6	5	1956	1956	Gable	Wd Sdng	BrkFace	4.3040650932	TA	TA	CBlock	Gd	No	LwQ	6.4232469635	580	7.0867379345	Gd	Y	FuseA	7.0867379345	0	7.0867379345	1	0	1	0	2	TA	6	1	Attchd	1956	RFn	1	5.6937321388	Y	5	2008	WD	Normal	Wd Sdng	6.3630281035	1	11.8422292121
60	RM	4.0943445622	8.1250390974	Reg	Inside	OldTown	Norm	1Fam	2Story	7	8	1946	1992	Gable	HdBoard	None	7.0290875641	TA	Gd	CBlock	TA	No	Unf	5.8230458955	651	6.4785096422	Gd	Y	SBrkr	6.5610306659	6.5250296578	7.2363393428	0	0	1	1	3	TA	6	2	Detchd	1947	Unf	1	5.4806389233	P	9	2009	WD	Normal	HdBoard	6.4785096422	0.6666666667	11.8130300574
80	RL	3.9120230054	9.4572004499	Reg	Inside	SawyerW	Norm	1Fam	SLvl	7	5	1989	1989	Gable	Wd Sdng	BrkFace	4.9767337424	Gd	TA	PConc	Gd	Gd	GLQ	7.325148958	0	7.325148958	Gd	Y	SBrkr	7.4048875756	0	7.4048875756	1	1	2	0	2	Gd	5	1	Attchd	1989	Fin	2	6.3438804341	Y	8	2009	WD	Normal	Wd Sdng	3.4657359028	2	12.5245263766
20	RL	4.3438054219	9.0587031973	IR1	Inside	NAmes	Norm	1Fam	1Story	4	6	1957	1957	Hip	MetalSd	None	5.8289456176	TA	TA	CBlock	TA	No	Rec	5.6629604801	619	6.8101424501	Ex	Y	SBrkr	6.8101424501	0	6.8101424501	0	0	1	0	3	TA	5	0	Detchd	1964	Unf	1	5.8636311756	Y	7	2008	WD	Normal	MetalSd	6.4281052727	0.3333333333	11.599176553
20	RL	4.1588830834	8.8190739833	Reg	Inside	CollgCr	Norm	1Fam	1Story	7	5	2007	2007	Gable	VinylSd	BrkFace	4.6821312271	Gd	TA	PConc	Gd	No	GLQ	6.4982821495	544	7.0967213785	Ex	Y	SBrkr	7.0967213785	0	7.0967213785	1	0	2	0	2	Gd	6	0	Attchd	2007	RFn	2	6.4425401665	Y	9	2007	New	Partial	VinylSd	6.2989492469	1.5	12.1828040186
20	RL	4.8675344505	9.3463561759	IR1	Corner	Timber	Norm	1Fam	1Story	6	5	1988	1988	Gable	HdBoard	None	4.0253516907	TA	TA	CBlock	Gd	Mn	GLQ	6.9127428205	387	7.2384968409	TA	Y	SBrkr	7.2527624181	0	7.2527624181	1	0	2	0	3	Gd	6	1	Attchd	1988	Unf	2	6.3561076607	Y	3	2009	WD	Normal	HdBoard	5.958424693	1	12.0725412529
160	RM	3.0445224377	7.4265490724	Reg	Inside	BrDale	Norm	Twnhs	2Story	6	5	1971	1971	Gable	HdBoard	BrkFace	5.4467373717	TA	TA	CBlock	TA	No	ALQ	5.958424693	96	6.1800166537	TA	Y	SBrkr	6.1800166537	6.2225762681	6.8946700394	0	0	1	1	2	TA	4	0	Detchd	1971	Unf	1	5.5759491031	Y	7	2008	COD	Abnorml	HdBoard	4.5643481915	1	11.3551013798
50	RM	4.0943445622	8.6280187465	IR1	Inside	OldTown	Feedr	1Fam	1.5Fin	6	7	1920	1998	Gable	MetalSd	None	5.7930136084	TA	TA	BrkTil	TA	No	Unf	4.5432947823	901	6.8035052576	Gd	Y	SBrkr	6.9920964274	4.7004803658	7.0884087787	0	0	1	0	4	TA	7	0	Detchd	1925	Unf	0	5.8636311756	N	9	2008	ConLD	Abnorml	MetalSd	6.8035052576	0.25	11.2885311318
160	RM	3.1780538303	7.560080465	Reg	Inside	BrDale	Norm	TwnhsE	2Story	5	5	1971	1971	Gable	HdBoard	BrkFace	5.9295891434	TA	TA	CBlock	TA	No	ALQ	6.154858094	294	6.6398758338	Ex	Y	SBrkr	6.6398758338	6.3969296552	7.2189097076	1	0	1	1	2	TA	6	0	Detchd	1971	Unf	2	6.0867747269	Y	8	2007	WD	Normal	HdBoard	5.6835797673	1.5	11.715866309
60	RL	4.605170186	9.2909060198	IR1	Corner	Gilbert	Norm	1Fam	2Story	6	5	1997	1998	Gable	VinylSd	None	5.7620513828	TA	TA	PConc	Gd	No	Unf	5.3565862747	926	6.8308742346	Ex	Y	SBrkr	6.8308742346	6.5191472879	7.3802557884	0	0	2	1	3	TA	7	1	Attchd	1997	Fin	2	6.1527326947	Y	7	2008	WD	Normal	VinylSd	6.8308742346	1	12.1062523102
180	RM	3.0445224377	7.5443321081	Reg	Inside	MeadowV	Norm	Twnhs	SFoyer	4	7	1972	1972	Gable	CmentBd	None	5.7430031878	TA	Gd	CBlock	Gd	Av	ALQ	6.2045577626	135	6.4457198194	Gd	Y	SBrkr	6.4457198194	0	6.4457198194	1	0	1	0	1	TA	3	0	Attchd	1974	Unf	0	5.6559918108	Y	6	2008	WD	Normal	CemntBd	4.9052747784	2	11.3022044337
60	RL	3.7612001157	9.2749101426	IR2	CulDSac	CollgCr	PosN	1Fam	2Story	7	6	1996	1996	Gable	VinylSd	None	4.7535901911	Gd	TA	PConc	Gd	Av	GLQ	5.9532433343	70	6.6833609458	Ex	Y	SBrkr	6.717804695	6.7262334024	7.4151751096	1	0	2	1	3	Gd	6	1	Attchd	1996	RFn	2	6.3099182782	Y	4	2009	ConLw	Normal	VinylSd	4.248495242	1.3333333333	12.2643415537
50	RM	3.6888794541	8.3893598199	Reg	Inside	OldTown	Norm	1Fam	1.5Fin	6	8	1920	1950	Gable	Stucco	None	5.7430031878	TA	TA	BrkTil	Fa	No	Unf	4.7535901911	648	6.4738906964	TA	Y	FuseA	6.5985090286	5.9506425526	7.0192966537	0	0	1	0	2	TA	6	0	Detchd	1990	Unf	2	6.0867747269	Y	10	2006	WD	Normal	Stucco	6.4738906964	0.5	11.6613454701
45	RM	3.9120230054	8.6995147482	Reg	Inside	BrkSide	Norm	1Fam	1.5Unf	6	7	1926	2004	Gable	Wd Sdng	None	5.8861040315	Gd	TA	PConc	TA	No	Unf	5.0498560072	884	6.7844570626	Gd	Y	SBrkr	6.8068293604	0	6.8068293604	0	0	1	0	2	TA	4	0	Detchd	1926	Unf	1	5.1929568509	Y	1	2009	WD	Normal	Wd Sdng	6.7844570626	0.5	11.6868787721
30	RL	3.6888794541	8.3617082886	Reg	Inside	Crawfor	Norm	1Fam	1Story	5	6	1913	2002	Gable	Stucco	None	5.560681631	TA	TA	PConc	TA	No	LwQ	5.8998973536	75	6.0867747269	TA	N	SBrkr	6.5424719605	0	6.5424719605	0	0	1	0	2	Gd	4	1	Detchd	1990	Unf	1	5.8636311756	P	3	2007	WD	Normal	WdShing	4.3174881135	0.5	11.411446296
50	RL	4.2046926194	9.4217351763	Reg	Corner	Edwards	Norm	1Fam	1.5Fin	6	8	1920	2000	Gable	Wd Sdng	None	5.7683209958	TA	TA	BrkTil	TA	Mn	Unf	4.7874917428	684	6.5279579176	Gd	Y	SBrkr	6.5279579176	6.238324625	7.0867379345	0	0	1	0	3	Gd	7	0	Detchd	2005	Unf	2	6.2690962837	Y	8	2009	ConLI	Normal	Wd Sdng	6.5279579176	0.3333333333	11.6082356448
